head;relation;tail;head_rank;tail_rank
13219067;_member_holonym;13218900;1;1
1375204;_member_holonym;1374989;1;1
2604760;_hyponym;2645839;17;MISS_1223
1679980;_hypernym;1675963;1;1
11977125;_member_meronym;11977303;1;1
1775062;_member_holonym;1774918;1;1
11828247;_hyponym;11828973;1;1
11218473;_synset_domain_region_of;8859173;1;1
6481320;_hyponym;6494816;1;1
692130;_hyponym;692506;1;1
900616;_also_see;1580050;1;1
2394183;_verb_group;1982395;1;1
668099;_hyponym;669366;1;1
3091374;_hyponym;2755352;1;1
4539648;_part_of;2862048;1;1
483801;_derivationally_related_form;3080309;1;1
14062725;_derivationally_related_form;273445;1;1
3142679;_hypernym;4014297;1;1
6756407;_hypernym;6722453;1;1
1504437;_hyponym;1550429;1;1
2416751;_derivationally_related_form;9935793;1;1
498530;_hypernym;126264;1;1
514069;_derivationally_related_form;5934278;1;1
7254267;_hyponym;7254594;1;1
1858441;_hypernym;1844917;1;1
3596285;_hyponym;3321103;1;1
1294127;_synset_domain_region_of;9117351;1;1
12618942;_member_meronym;12785110;1;1
2138766;_synset_domain_topic_of;903559;1;1
152018;_derivationally_related_form;652346;1;1
2461556;_member_holonym;2461372;1;1
567044;_synset_domain_topic_of;479887;1;1
11428023;_hypernym;11473954;1;1
2489589;_member_holonym;2489288;1;1
978549;_hyponym;1055404;1;1
2398732;_member_meronym;2399000;1;1
7168131;_hyponym;7168623;1;1
2423762;_hyponym;2422663;25;2
8887013;_instance_hypernym;9316454;1;1
486018;_derivationally_related_form;211593;1;1
1504437;_hyponym;1820190;1;1
912048;_verb_group;975584;1;1
8081668;_hyponym;8096624;1;1
4490091;_hyponym;4461696;1;1
12798632;_member_holonym;12798041;1;1
1767199;_member_meronym;1974399;1;1
2449340;_derivationally_related_form;13935227;1;1
13973059;_derivationally_related_form;9791816;1;1
351485;_hypernym;191142;1;1
6580351;_hypernym;6568978;1;1
9840050;_derivationally_related_form;1719921;1;1
10092488;_synset_domain_topic_of;475787;1;1
285889;_derivationally_related_form;1919711;1;1
2669789;_hypernym;2671880;1;1
6845599;_member_of_domain_usage;4090064;1;1
6620063;_hypernym;6619428;1;1
1564144;_hyponym;388635;1;1
13031690;_member_meronym;13033577;1;1
2739254;_derivationally_related_form;13845239;1;1
8106934;_hyponym;1342529;1;1
9188609;_instance_hypernym;9426788;1;1
7475107;_hypernym;7473441;1;1
2782815;_derivationally_related_form;10456138;1;1
5801594;_member_of_domain_topic;3853734;1;1
4794751;_hypernym;4723816;1;1
1693138;_synset_domain_topic_of;933420;1;1
10468750;_derivationally_related_form;2443609;1;1
10066732;_derivationally_related_form;672277;1;1
6362953;_hyponym;397191;1;1
2924554;_hypernym;6605396;1;1
10146927;_hypernym;7846;1;1
2051270;_derivationally_related_form;7342495;1;1
2554730;_hyponym;2621908;1;1
2161737;_hypernym;1342529;5;1
13773725;_hypernym;13760316;1;1
10249950;_hyponym;9962612;1;1
10724699;_derivationally_related_form;1855155;1;1
1835496;_derivationally_related_form;2994448;1;1
5088324;_derivationally_related_form;1378556;1;1
8086356;_member_of_domain_topic;9857200;1;1
12205694;_hyponym;12819728;1;1
12762583;_member_holonym;12758639;1;1
8441203;_member_of_domain_topic;1189001;1;1
14414715;_hyponym;14415518;1;1
3867201;_hypernym;3936895;1;1
806902;_hypernym;803617;14;5
324384;_derivationally_related_form;1983264;1;1
11999958;_hypernym;11579418;1;1
2739480;_hypernym;121046;1;1
1949973;_hypernym;1942177;1;1
12150028;_hyponym;12151615;1;1
1721556;_derivationally_related_form;10201535;1;1
9812338;_hyponym;10280130;1;1
11445395;_hyponym;11446067;1;1
2444159;_hypernym;2443849;1;1
10287213;_hyponym;10066452;1;1
8441203;_member_of_domain_topic;1257701;1;1
9537660;_hypernym;10553805;1;1
11867525;_member_meronym;11870607;1;1
1502262;_member_meronym;1816635;1;1
15154774;_hyponym;15228162;1;1
941990;_hyponym;825776;1;1
9425344;_synset_domain_topic_of;6115701;MISS_341;MISS_34
9804230;_derivationally_related_form;522068;1;1
364297;_hypernym;2609764;1;1
13812607;_synset_domain_topic_of;6143546;1;1
14904661;_hyponym;14641397;1;1
5763412;_derivationally_related_form;618878;1;1
10296618;_instance_hyponym;11354333;1;1
5948264;_hypernym;5946687;1;1
1573515;_derivationally_related_form;14295248;1;1
10609686;_hypernym;7846;1;1
12200315;_hypernym;11575425;1;1
2357693;_derivationally_related_form;4682462;1;1
11975853;_hypernym;11579418;1;1
1363613;_also_see;1366718;1;1
2133435;_derivationally_related_form;4679738;1;1
1938312;_member_holonym;1938155;MISS_27;MISS_143
1507006;_derivationally_related_form;13501941;1;1
40325;_derivationally_related_form;14006945;1;1
1941670;_member_meronym;1952162;1;1
3593526;_hypernym;4531098;1;1
8699654;_instance_hypernym;8698379;1;1
803325;_derivationally_related_form;1141593;1;1
757544;_derivationally_related_form;7254594;1;1
4945057;_derivationally_related_form;1826378;1;1
1711445;_derivationally_related_form;7007171;1;1
10705615;_instance_hyponym;11342618;1;1
13985818;_derivationally_related_form;193130;1;1
8633957;_instance_hyponym;9165294;1;1
13875185;_hyponym;13911872;1;1
7019172;_hypernym;7018931;1;1
7157273;_member_of_domain_usage;13769672;1;1
7098193;_hyponym;7099271;1;1
528339;_hypernym;387310;1;1
2260183;_member_holonym;2159271;1;1
1195804;_hypernym;1158181;1;1
8524735;_instance_hyponym;8770932;1;1
12106786;_member_holonym;12106540;MISS_114;MISS_91
1241767;_hypernym;1241331;1;1
10552742;_hypernym;10191943;1;1
617413;_derivationally_related_form;1225783;6;1
7519253;_hyponym;7519773;1;1
2163982;_member_meronym;2168542;1;1
8574314;_instance_hyponym;8701719;1;1
13169219;_member_meronym;12954978;1;1
9418169;_part_of;8766988;1;1
2333368;_hypernym;1864707;1;1
8145871;_hypernym;7951464;1;1
11875100;_member_meronym;11879291;1;1
1838598;_hyponym;1841102;1;1
7817024;_hypernym;7811416;1;1
7478874;_derivationally_related_form;434919;1;1
12198628;_hypernym;11575425;1;1
7747055;_part_of;12707781;1;1
1943899;_hypernym;1942177;1;1
5475878;_hyponym;5476754;1;1
2951358;_hypernym;4244997;1;1
1432517;_hyponym;2615829;1;1
1950798;_hyponym;1955508;1;1
2014165;_hypernym;2009433;2;2
8122009;_synset_domain_region_of;9044862;1;1
3583621;_hypernym;3733925;1;1
4408871;_hypernym;3091374;1;1
1906823;_derivationally_related_form;5003090;1;1
13261779;_hypernym;13255145;1;1
222376;_hypernym;219012;1;1
11629501;_member_meronym;11633459;1;1
1043820;_derivationally_related_form;1778017;1;1
877559;_derivationally_related_form;7143624;1;1
363260;_hyponym;373544;72;MISS_124
13651218;_hypernym;13603305;1;1
6520944;_member_of_domain_topic;6632097;1;1
95990;_hypernym;94460;1;1
9459114;_part_of;9304164;1;1
2521646;_hyponym;2524202;1;1
1402381;_hypernym;8221348;1;1
11151189;_instance_hypernym;9924996;1;1
1146576;_hypernym;1145359;1;1
13585429;_hyponym;13590598;1;1
9211735;_part_of;9211266;1;1
10102369;_hypernym;9792555;1;1
3169390;_hyponym;3566860;1;1
488770;_hypernym;164444;1;1
664483;_hyponym;662589;1;1
10453533;_instance_hyponym;11327398;1;1
13167078;_hyponym;13199244;1;1
241689;_hypernym;151689;1;1
6203758;_derivationally_related_form;10502950;1;1
8392137;_instance_hyponym;8013845;1;1
351334;_hypernym;349886;1;1
340463;_hypernym;339463;1;1
8441203;_member_of_domain_topic;13964879;1;1
1627424;_hyponym;1629276;1;1
10053808;_hyponym;10722758;1;1
2190632;_hypernym;2191106;1;1
9590495;_synset_domain_topic_of;9689152;21;2
7007945;_derivationally_related_form;988287;1;1
9361517;_part_of;9359803;1;1
5276860;_hyponym;5541872;1;1
8698379;_instance_hyponym;8947772;1;1
4433585;_part_of;4048075;1;1
11575425;_hyponym;11880610;1;1
2072209;_member_meronym;2072665;102;136
7783210;_hyponym;7792725;1;1
4547592;_hypernym;3327234;1;1
1198307;_derivationally_related_form;2581900;1;1
2260183;_hypernym;1342529;1;1
1633047;_member_meronym;1633250;1;1
9044862;_member_of_domain_region;13752911;1;1
1472638;_synset_domain_topic_of;1861778;1;1
12299988;_member_meronym;12310153;1;1
1066775;_derivationally_related_form;1254685;1;1
11713164;_hyponym;11713370;1;1
12600888;_member_meronym;12601106;1;1
2414710;_derivationally_related_form;9815790;1;1
8792548;_member_of_domain_region;8039312;1;1
14133159;_hyponym;14133543;1;1
44353;_derivationally_related_form;5792010;1;1
7520612;_derivationally_related_form;1779165;1;1
7846;_hyponym;9621545;1;1
126264;_hyponym;380159;1;1
17222;_hyponym;13083023;1;1
2704349;_derivationally_related_form;3735637;1;1
14786479;_hyponym;4326084;1;1
690614;_hyponym;691834;1;1
13603305;_hyponym;13655262;1;1
12524518;_member_holonym;12501745;1;1
14959058;_hypernym;14866889;1;1
508952;_hypernym;507673;1;1
11556857;_hyponym;12155459;1;1
14038482;_hypernym;14034177;1;1
1495701;_hyponym;1500091;1;1
1945381;_derivationally_related_form;315390;1;1
1312096;_has_part;1296697;1;1
4526800;_hypernym;4182890;1;1
1864707;_hyponym;2078159;1;1
1874784;_hypernym;1862557;1;1
12268096;_member_meronym;12275317;1;1
7507098;_hyponym;7507912;1;1
7109196;_hyponym;7133701;1;1
336168;_also_see;740336;1;1
1874126;_member_meronym;1876843;1;1
2102484;_derivationally_related_form;2106006;1;1
8946042;_instance_hypernym;8691669;1;1
12644902;_hyponym;12645174;1;1
12131216;_member_holonym;12100538;1;1
10093908;_hypernym;10689564;1;1
1119169;_hyponym;1123887;1;1
2553697;_derivationally_related_form;1146039;1;1
8698379;_instance_hyponym;8966820;1;1
601822;_hyponym;602112;1;1
8808452;_part_of;8808292;1;1
12321395;_hypernym;12320010;1;1
1454810;_derivationally_related_form;1105909;1;1
8397255;_hypernym;8208016;1;1
4484160;_hyponym;2889035;1;1
998886;_synset_domain_topic_of;6128570;1;1
2549847;_hyponym;1740969;1;1
4509592;_hypernym;3051540;1;1
4787763;_hypernym;4787530;1;1
1929788;_hypernym;8103777;1;1
11592146;_hyponym;13044149;1;1
7974025;_hyponym;8436562;1;1
6780309;_derivationally_related_form;1743313;1;1
8108972;_hyponym;11592146;1;1
5296639;_hypernym;5237227;1;1
8742205;_instance_hypernym;8524735;1;1
4585745;_hypernym;3664675;1;1
4100620;_hypernym;4042358;1;1
13100156;_hyponym;12766595;1;1
12339972;_member_meronym;12340202;1;1
404642;_derivationally_related_form;1136519;1;1
12200504;_hypernym;13112664;1;1
14435187;_hypernym;14434866;1;1
2626590;_hypernym;1432517;1;1
43480;_hypernym;40353;1;1
6470073;_derivationally_related_form;2896789;1;1
8426461;_hyponym;8482271;1;1
13999206;_derivationally_related_form;2495817;1;1
10670310;_derivationally_related_form;2308741;1;1
6684383;_hyponym;7227772;1;1
2255462;_verb_group;802318;1;1
1098698;_hyponym;1098968;1;1
853649;_derivationally_related_form;1428011;1;1
3024518;_hypernym;3065708;1;1
7152948;_hypernym;7151380;1;1
903559;_member_of_domain_topic;285856;1;1
5571341;_hypernym;13911151;1;1
9163192;_has_part;9163584;1;1
2603699;_derivationally_related_form;13954253;1;1
3285730;_hypernym;4100620;1;1
14493145;_hyponym;14493426;1;1
1626134;_hyponym;1634684;1;1
1466828;_hypernym;8107499;1;1
10083823;_hyponym;10499355;1;1
2390949;_hypernym;2386388;1;1
12419592;_member_holonym;12418680;1;1
5219923;_hyponym;5220126;1;1
2301782;_member_meronym;2301935;1;1
12251740;_member_holonym;12251577;1;1
8464601;_hyponym;8473623;1;1
5549830;_has_part;5556943;1;1
2530167;_hyponym;2407338;1;1
1989720;_hypernym;1985524;1;1
7425011;_hypernym;7296428;1;1
2268351;_hypernym;1158572;1;1
968155;_hypernym;955060;1;1
367976;_hyponym;368592;1;1
2620587;_hyponym;2722663;1;1
2703275;_hyponym;2971691;MISS_53;MISS_45
6083243;_member_of_domain_topic;2631238;1;1
3551084;_hyponym;3250089;1;1
4368496;_part_of;3786194;1;1
14580897;_hyponym;14976448;1;1
11719468;_member_meronym;11722769;1;1
14477667;_derivationally_related_form;2558172;1;1
334996;_derivationally_related_form;708017;1;1
109660;_hyponym;528836;1;1
12945708;_hypernym;11585340;4;1
4161358;_hyponym;3061674;1;1
21939;_hyponym;3573282;1;1
13112664;_hyponym;11833373;1;1
471576;_synset_domain_topic_of;6090869;1;1
12558230;_member_holonym;12556030;1;1
1913532;_derivationally_related_form;13534274;1;1
986173;_hypernym;983824;1;1
2064608;_member_meronym;2065407;1;1
5646218;_derivationally_related_form;440286;1;1
11573660;_hyponym;11847841;1;1
1883513;_hyponym;1885498;1;1
12100538;_member_meronym;12132299;1;1
13966925;_hypernym;13963970;1;1
6232880;_member_of_domain_topic;15195928;1;1
11567411;_hyponym;12775530;1;1
5560787;_hypernym;5560244;1;1
1116968;_derivationally_related_form;2302817;1;1
12612913;_member_meronym;12613968;1;1
12636705;_hypernym;11585340;1;1
10237676;_member_holonym;8029421;1;1
3261776;_hypernym;3274561;1;1
9853645;_hyponym;10576316;1;1
2396716;_derivationally_related_form;163779;1;1
9773245;_derivationally_related_form;2583545;1;1
13518963;_hyponym;13569905;1;1
1259458;_derivationally_related_form;9222051;1;1
8441203;_member_of_domain_topic;8453722;1;1
1507175;_hyponym;1534034;1;1
2565072;_hypernym;2564720;1;1
271946;_hyponym;415398;1;1
15242599;_part_of;15242719;1;1
6514880;_hypernym;6514093;1;1
1432474;_derivationally_related_form;5301908;1;1
7760859;_hyponym;7761611;2;3
11620248;_member_holonym;11607739;1;1
14100769;_hyponym;14102075;1;1
12930044;_member_meronym;12945708;1;1
2835887;_synset_domain_topic_of;6090869;1;1
633443;_derivationally_related_form;10706812;1;1
3722007;_derivationally_related_form;508032;1;1
9710164;_hypernym;9686536;MISS_296;143
9169038;_part_of;8910668;1;1
12641413;_hyponym;12641931;1;1
1801600;_derivationally_related_form;4779649;1;1
297404;_hypernym;297062;1;1
10743941;_hypernym;10780632;1;1
4686003;_hyponym;4686388;1;1
868591;_hyponym;868097;1;1
8915784;_part_of;8713772;1;1
2231661;_derivationally_related_form;33020;1;1
13440063;_hyponym;845178;MISS_259;MISS_221
4735929;_hyponym;4737020;1;1
2431320;_derivationally_related_form;7331400;1;1
13745420;_hypernym;13728499;1;1
8345189;_synset_domain_region_of;8913434;1;1
15247518;_has_part;15248269;1;1
14541852;_derivationally_related_form;2545272;1;1
4907269;_hyponym;4907991;1;1
3789946;_hyponym;3287733;1;1
8389710;_hyponym;8390012;1;1
573671;_derivationally_related_form;14724025;1;1
9340203;_part_of;9159003;1;1
9809749;_synset_domain_topic_of;8199025;1;1
2172888;_derivationally_related_form;5720248;1;1
10034020;_hypernym;10360747;1;1
3739693;_hyponym;4364545;MISS_223;MISS_80
4190747;_hypernym;3546766;1;1
2681518;_derivationally_related_form;2748927;1;1
7763290;_hypernym;7705931;1;1
1504437;_hyponym;1557028;1;1
1176079;_derivationally_related_form;7650792;1;1
2701210;_verb_group;2732798;1;1
3996655;_part_of;3997027;1;1
2034671;_hypernym;2035919;1;1
3450018;_hypernym;3096960;1;1
3804311;_synset_domain_usage_of;6845599;1;1
1216515;_synset_domain_topic_of;8199025;1;1
4120093;_hypernym;3183080;1;1
1457276;_member_holonym;1453852;1;1
8722645;_instance_hypernym;9399592;1;1
13489037;_hyponym;13501738;1;1
8764561;_part_of;9204977;1;1
12711182;_member_holonym;12707432;1;1
8860123;_member_of_domain_region;470966;1;MISS_2020
7313241;_hyponym;7313518;1;1
1429349;_hyponym;2565728;1;1
630380;_derivationally_related_form;5835162;1;1
2128873;_derivationally_related_form;10633450;1;1
9819291;_derivationally_related_form;6097775;1;1
931467;_verb_group;932161;1;1
6797169;_derivationally_related_form;772640;1;1
5651971;_derivationally_related_form;2108665;1;1
1673668;_member_meronym;1682920;1;1
1617192;_hyponym;1640207;1;1
9102016;_has_part;9103648;1;1
2575082;_derivationally_related_form;752431;1;1
894738;_hyponym;906037;1;1
607775;_member_of_domain_topic;2226559;1;1
1931768;_derivationally_related_form;815173;1;1
272391;_derivationally_related_form;5677504;1;1
2155448;_hypernym;5225602;1;1
6136258;_member_of_domain_topic;729642;1;466
1930874;_hypernym;1224744;1;1
592535;_derivationally_related_form;10104209;1;1
1970826;_hyponym;2071142;1;1
1577093;_derivationally_related_form;277811;1;1
10165109;_hyponym;10366966;1;1
13102409;_hyponym;12956170;1;1
8161068;_derivationally_related_form;2400760;1;1
2269767;_hypernym;2269143;1;1
3186399;_derivationally_related_form;1693453;1;1
2761696;_hypernym;3316406;1;1
1876180;_member_meronym;1876326;1;1
1354405;_hypernym;1354006;1;1
4146050;_hypernym;2913152;1;1
2322712;_part_of;2512053;MISS_167;MISS_12
14439447;_derivationally_related_form;2547225;1;1
1730384;_hypernym;1729431;1;1
439343;_derivationally_related_form;5058140;1;1
7513508;_hypernym;26192;1;1
2117649;_hypernym;2106506;1;1
1471682;_member_of_domain_topic;5399847;MISS_40;MISS_165
5418717;_hyponym;5371663;1;1
2485631;_derivationally_related_form;3491724;1;1
8018189;_synset_domain_topic_of;759694;2;1
5573602;_hypernym;5580416;1;1
3473966;_hypernym;2756098;1;1
724492;_derivationally_related_form;5982915;1;1
6920010;_hypernym;6907728;1;1
8524735;_instance_hyponym;9025863;1;1
1665541;_hypernym;1663401;MISS_51;MISS_124
2686625;_verb_group;1212230;1;1
1370561;_hypernym;1400044;1;1
213694;_hyponym;213903;1;1
31921;_hyponym;13790712;1;1
11804604;_member_meronym;11815194;1;1
5098942;_hypernym;5090441;1;1
2725367;_hypernym;3740161;640;1
6295235;_member_of_domain_usage;4356056;1;1
3509025;_derivationally_related_form;2333358;1;2
6836822;_member_holonym;6498569;1;1
2636516;_hypernym;2203362;1;1
3932670;_hyponym;4127904;1;1
515154;_hyponym;184907;1;1
8524735;_instance_hyponym;9100837;1;1
5418717;_part_of;5511618;1;1
6931199;_hyponym;6931891;1;1
8858248;_part_of;9209263;1;1
14986004;_derivationally_related_form;287560;1;1
26385;_derivationally_related_form;13549488;1;1
12812665;_hypernym;11579418;1;1
8293982;_member_meronym;8305942;MISS_47;MISS_14
14997888;_hypernym;14868564;1;1
10734963;_derivationally_related_form;3612965;1;1
11659068;_member_meronym;11659248;1;1
900726;_derivationally_related_form;1688771;1;1
11845557;_member_holonym;11845387;1;1
12698905;_hypernym;11585340;1;1
13994148;_hypernym;13991823;1;1
6183899;_derivationally_related_form;10705615;1;1
838043;_derivationally_related_form;10201535;1;1
2698944;_derivationally_related_form;7108123;1;1
10372373;_hyponym;10516874;1;1
5465567;_hyponym;5465868;1;1
5559908;_hyponym;1768596;1;1
8725454;_instance_hypernym;8633957;1;1
5009170;_hyponym;5021884;1;1
1831519;_member_meronym;1833283;1;1
6438748;_part_of;6449735;1;1
12039743;_member_meronym;12045695;1;1
7939159;_derivationally_related_form;2066304;1;1
821580;_verb_group;821765;1;1
9323221;_part_of;8906952;1;1
9758643;_derivationally_related_form;2516594;1;1
30010;_derivationally_related_form;7128060;1;1
326619;_derivationally_related_form;246940;1;1
1787835;_hypernym;1767661;1;1
2234087;_derivationally_related_form;9784707;1;1
2895154;_hypernym;2740764;1;1
8032594;_synset_domain_topic_of;759694;2;1
1084331;_synset_domain_topic_of;464894;1;1
2225959;_member_meronym;2227773;1;1
10423589;_hyponym;10071557;1;1
1432517;_hyponym;2620443;1;1
2041678;_derivationally_related_form;1060198;1;1
8846135;_part_of;8845555;1;1
7030718;_hypernym;7028373;1;1
1707306;_hyponym;1707128;1;1
5809192;_hyponym;5980875;1;1
2575766;_member_meronym;2580055;1;1
11472699;_hypernym;11428023;1;1
12345280;_member_holonym;12345136;1;1
10122441;_hypernym;9972661;1;1
7993109;_hypernym;7951464;610;20
1348075;_hypernym;1347583;1;1
15173479;_hyponym;15178417;1;1
7986771;_synset_domain_topic_of;5778131;MISS_478;16
1525720;_hyponym;1602630;1;1
